From Date,PM10,NO2,CO,Ozone,RH,Temp
18-11-2023 00:00,50.07,4.87,0.93,23.94,83.38,26.17
19-11-2023 00:00,144.33,6.19,0.91,31.42,79.92,26.17
20-11-2023 00:00,123.49,7.22,1.15,29,77.36,26.17
21-11-2023 00:00,154.94,11.31,1.32,32.49,75.68,26.17
22-11-2023 00:00,195.11,13.53,1.39,51.19,73.01,26.17
23-11-2023 00:00,226.35,12.65,1.83,44.02,78.09,26.17
24-11-2023 00:00,237.87,10,2.06,28.78,78.34,26.17
25-11-2023 00:00,182.36,10.75,1.46,33.9,74.56,26.17
26-11-2023 00:00,144.41,13.94,1.18,34.23,73.93,26.17
27-11-2023 00:00,172.79,27.03,1.6,22.5,77.37,26.17
28-11-2023 00:00,136.81,34.05,1.32,33.52,71.96,26.17
29-11-2023 00:00,172.03,31.57,1.74,28.26,84.37,26.17
30-11-2023 00:00,179.15,29.86,1.26,35,81.88,26.17
1/12/2023 0:00,98.63,27.93,0.29,44.52,62.93,26.17
2/12/2023 0:00,126.2,25.03,0.58,40.7,69.47,26.17
3/12/2023 0:00,183.92,28.37,0.86,53.54,72.89,26.17
4/12/2023 0:00,154.4,38.76,0.96,31.24,77.4,26.17
5/12/2023 0:00,130.68,27.75,0.66,28.93,64.85,26.17
6/12/2023 0:00,99.08,28.37,0.85,39.45,78.75,26.17
7/12/2023 0:00,50.39,4.35,0.55,14.33,99.07,26.17
8/12/2023 0:00,49.15,2.43,0.56,19.95,96.8,26.17
9/12/2023 0:00,112.76,4.33,1.18,30.31,86.49,26.17
10/12/2023 0:00,180.67,8.17,1.58,34.96,78.77,26.17
11/12/2023 0:00,143.04,8.86,0.98,41.61,74.74,26.17
12/12/2023 0:00,168.77,9.98,1.36,34.36,77.41,26.17
13-12-2023 00:00,171.68,10.95,1.36,34.33,74.68,26.17
14-12-2023 00:00,183.92,12.41,1.47,39.01,73.83,26.17
15-12-2023 00:00,227.38,11.85,2.27,34.48,77.64,26.17
16-12-2023 00:00,205.92,13.71,1.74,36.88,75.35,26.17
17-12-2023 00:00,207.39,10.38,1.72,41.02,74.08,26.17
18-12-2023 00:00,199.63,10.07,1.55,35.62,74.55,26.17
19-12-2023 00:00,185.45,9.25,1.47,48.68,68.96,26.17
20-12-2023 00:00,171.36,8.67,1.4,32.35,75.48,26.17
21-12-2023 00:00,147.57,7.21,1.38,38.97,72.99,26.17
22-12-2023 00:00,176.25,7.13,1.78,26.98,82.34,26.17
23-12-2023 00:00,198.41,6.78,1.72,23.71,82.28,26.17
24-12-2023 00:00,167.52,4.4,1.61,21.55,89.28,26.17
25-12-2023 00:00,220.73,6.62,2.67,26.48,85.18,26.17
26-12-2023 00:00,206.97,6.46,2.31,23.87,82.23,26.17
27-12-2023 00:00,198.87,6.45,1.66,20.54,84.16,26.17
28-12-2023 00:00,186.4,4.38,1.82,22.54,83.52,26.17
29-12-2023 00:00,185.89,4.6,1.85,26.61,82.42,26.17
30-12-2023 00:00,182.31,6.84,1.48,28.59,77.48,26.17
31-12-2023 00:00,166.56,4.99,1.3,25.88,83.35,26.17
1/1/2024 0:00,182.14,4.5,1.59,28.29,87.06,26.17
2/1/2024 0:00,176.95,4.8,1.6,27.46,81.54,26.17
3/1/2024 0:00,147.43,4.62,1.73,29.89,79.29,26.17
4/1/2024 0:00,183.37,5.71,2.22,28.55,81.33,26.17
5/1/2024 0:00,219.12,7.05,2.58,35.79,75.33,26.17
6/1/2024 0:00,203.83,7.88,2.2,32.39,75.44,26.17
7/1/2024 0:00,206.46,6.52,1.73,35.59,81.3,26.17
8/1/2024 0:00,220.85,5.74,1.79,32.08,86.47,26.17
9/1/2024 0:00,185.97,4.98,1.54,33.51,83.56,26.17
10/1/2024 0:00,213.83,6.88,1.17,34.71,75.65,26.17
11/1/2024 0:00,213.38,5.94,0.77,41.18,76.99,26.17
12/1/2024 0:00,174.03,4.6,0.49,40.89,78.02,26.17
13-01-2024 00:00,191.98,5.68,0.78,36.57,75.08,26.17
14-01-2024 00:00,221.21,5.65,0.72,46.2,76.96,26.17
15-01-2024 00:00,208.28,3.19,0.78,36.09,88.2,26.17
16-01-2024 00:00,188.69,3.66,0.71,39.35,86.9,26.17
17-01-2024 00:00,162.08,4.6,0.75,19.58,87.67,26.17
18-01-2024 00:00,159.29,4.22,0.71,17.19,92.25,26.17
19-01-2024 00:00,150.2,2.81,0.64,28.95,90.63,26.17
20-01-2024 00:00,190.79,3.6,1.12,32.59,89.18,26.17
21-01-2024 00:00,239.1,4.46,1.41,25.71,85.78,26.17
22-01-2024 00:00,202.76,4.37,0.93,32.33,85.48,26.17
23-01-2024 00:00,202.45,10.41,1.29,32.36,73.89,26.17
24-01-2024 00:00,185.86,11.32,1.17,30.95,77.82,26.17
25-01-2024 00:00,170,11.83,1.39,25.71,83.16,26.17
26-01-2024 00:00,192.33,1.7,1.39,41.63,75.14,26.17
27-01-2024 00:00,161.54,0.43,1.68,31.03,68.42,26.17
28-01-2024 00:00,195.09,1.82,1.72,41.37,67.37,26.17
29-01-2024 00:00,174.72,3.95,1.51,50.46,65.76,26.17
30-01-2024 00:00,139.35,14.55,1.03,56.29,80.64,26.17
31-01-2024 00:00,115.63,16.11,0.83,51.2,84.65,26.17
1/2/2024 0:00,128.99,14.64,1.08,14.22,98.26,26.17
2/2/2024 0:00,124.11,10.68,1.12,22.8,87.91,26.17
3/2/2024 0:00,135.32,16.92,1.07,41.17,73.51,26.17
4/2/2024 0:00,157.7,14.26,1.24,39.17,71.58,26.17
5/2/2024 0:00,156.58,14.95,1.19,38.94,73.67,26.17
6/2/2024 0:00,129.46,9.94,0.7,24.45,89.68,26.17
7/2/2024 0:00,124.99,9.37,1.01,34.57,74.92,26.17
8/2/2024 0:00,124.41,17.2,1.09,47.95,51.07,26.17
9/2/2024 0:00,114.66,15.91,1.03,60.73,50.15,26.17
10/2/2024 0:00,143.49,16.08,1.29,48.08,62.21,26.17
11/2/2024 0:00,188.4,19.84,1.7,44.99,64.8,26.17
12/2/2024 0:00,207.96,20.28,2.09,37.18,64.33,26.17
13-02-2024 00:00,189.62,13.44,1.82,41.1,70.5,26.17
14-02-2024 00:00,175.56,11.77,1.56,34.49,73.06,26.17
15-02-2024 00:00,187.99,11.66,1.55,36.11,76.16,26.17
16-02-2024 00:00,152.79,8.58,1.23,31.94,85.32,26.17
17-02-2024 00:00,178.97,20.79,1.65,36.98,72.54,26.17
18-02-2024 00:00,172.95,15.75,1.2,35.97,75.32,26.17
19-02-2024 00:00,106.83,7.32,0.69,31.41,83.65,26.17
20-02-2024 00:00,94.76,4.27,0.5,34.41,85.31,26.17
21-02-2024 00:00,100.11,6.36,0.77,40.21,69.05,26.17
22-02-2024 00:00,149.55,5.18,0.81,26.38,87.16,26.17
23-02-2024 00:00,91.43,5.55,0.7,34.7,67.28,26.17
24-02-2024 00:00,108.86,7.84,0.81,43.96,59.87,26.17
25-02-2024 00:00,94.83,5.42,0.75,52.8,62.75,26.17
26-02-2024 00:00,104.3,8.92,0.78,54.04,58.55,26.17
27-02-2024 00:00,126.36,13.47,0.97,60.02,49.2,26.17
28-02-2024 00:00,130.03,9.85,0.9,54.62,64.34,26.17
29-02-2024 00:00,152.39,12.59,1.16,44.44,60.69,26.17
,99.08153639,28.4003558,0.850603774,39.47968733,78.78530458,26.16802695
